duration,episode,episode_reward,step
0.17550110816955566,551.0,0.0,141056
0.1795210838317871,552.0,0.0,141312
0.2184157371520996,553.0,0.0,141568
0.17456340789794922,554.0,0.0,141824
0.1811847686767578,555.0,0.0,142080
0.1735086441040039,556.0,0.0,142336
0.17852163314819336,557.0,0.0,142592
0.22240543365478516,558.0,0.0,142848
0.18051600456237793,559.0,0.0,143104
0.1631484031677246,560.0,0.0,143360
0.16954660415649414,561.0,0.0,143616
0.17555928230285645,562.0,0.0,143872
0.19148826599121094,563.0,0.0,144128
0.2044508457183838,564.0,0.0,144384
0.17453551292419434,565.0,0.0,144640
0.17051148414611816,566.0,0.0,144896
0.1685495376586914,567.0,0.0,145152
0.16954612731933594,568.0,0.0,145408
0.19744348526000977,569.0,0.0,145664
0.18051624298095703,570.0,0.0,145920
0.1765275001525879,571.0,0.0,146176
0.1655867099761963,572.0,0.0,146432
0.16455984115600586,573.0,0.0,146688
0.16353344917297363,574.0,0.0,146944
0.21442675590515137,575.0,0.0,147200
0.1715404987335205,576.0,0.0,147456
0.17809534072875977,577.0,0.0,147712
0.17453289031982422,578.0,0.0,147968
0.189497709274292,579.0,0.0,148224
0.2243661880493164,580.0,0.0,148480
0.18550348281860352,581.0,0.0,148736
0.16954684257507324,582.0,0.0,148992
0.1825122833251953,583.0,0.0,149248
0.1745619773864746,584.0,0.0,149504
0.16802740097045898,585.0,0.0,149760
0.207444429397583,586.0,0.0,150016
0.17154216766357422,587.0,0.0,150272
0.1685774326324463,588.0,0.0,150528
0.17054390907287598,589.0,0.0,150784
0.16752243041992188,590.0,0.0,151040
0.19847321510314941,591.0,0.0,151296
0.19846558570861816,592.0,0.0,151552
0.1871044635772705,593.0,0.0,151808
0.20248675346374512,594.0,0.0,152064
0.18048882484436035,595.0,0.0,152320
0.19647431373596191,596.0,0.0,152576
0.19148969650268555,597.0,0.0,152832
0.1735668182373047,598.0,0.0,153088
0.17652678489685059,599.0,0.0,153344
0.18749666213989258,600.0,0.0,153600
0.1764998435974121,601.0,0.0,153856
0.2074446678161621,602.0,0.0,154112
0.17353534698486328,603.0,0.0,154368
0.15760588645935059,604.0,0.0,154624
0.16852021217346191,605.0,0.0,154880
0.17553281784057617,606.0,0.0,155136
0.18547582626342773,607.0,0.0,155392
0.19846653938293457,608.0,0.0,155648
0.17154312133789062,609.0,0.0,155904
0.1772627830505371,610.0,0.0,156160
0.17353343963623047,611.0,0.0,156416
0.17157483100891113,612.0,0.0,156672
0.19248366355895996,613.0,0.0,156928
0.18148279190063477,614.0,0.0,157184
0.18849754333496094,615.0,0.0,157440
0.18051648139953613,616.0,0.0,157696
0.16755104064941406,617.0,0.0,157952
0.18650078773498535,618.0,0.0,158208
0.1965034008026123,619.0,0.0,158464
0.16752409934997559,620.0,0.0,158720
0.17652654647827148,621.0,0.0,158976
0.1795194149017334,622.0,0.0,159232
0.16758108139038086,623.0,0.0,159488
0.21639204025268555,624.0,0.0,159744
0.18151473999023438,625.0,0.0,160000
0.16918420791625977,626.0,0.0,160256
0.17852234840393066,627.0,0.0,160512
0.162567138671875,628.0,0.0,160768
0.17353534698486328,629.0,0.0,161024
0.21143579483032227,630.0,0.0,161280
0.17256712913513184,631.0,0.0,161536
0.17250871658325195,632.0,0.0,161792
0.16755294799804688,633.0,0.0,162048
0.17054271697998047,634.0,0.0,162304
0.21143460273742676,635.0,0.0,162560
0.1904904842376709,636.0,0.0,162816
0.20250868797302246,637.0,0.0,163072
0.17852306365966797,638.0,0.0,163328
0.17652654647827148,639.0,0.0,163584
0.20121479034423828,640.0,0.0,163840
0.2234022617340088,641.0,0.0,164096
0.2291579246520996,642.0,0.0,164352
0.18849587440490723,643.0,0.0,164608
0.1765282154083252,644.0,0.0,164864
0.21043658256530762,645.0,0.0,165120
0.18151473999023438,646.0,0.0,165376
0.18653011322021484,647.0,0.0,165632
0.19245576858520508,648.0,0.0,165888
0.1715409755706787,649.0,0.0,166144
0.1875019073486328,650.0,0.0,166400
0.22040700912475586,651.0,0.0,166656
0.1905195713043213,652.0,0.0,166912
0.18148565292358398,653.0,0.0,167168
0.17054390907287598,654.0,0.0,167424
0.1765275001525879,655.0,0.0,167680
0.1935114860534668,656.0,0.0,167936
0.1924574375152588,657.0,0.0,168192
0.18311166763305664,658.0,0.0,168448
0.17453312873840332,659.0,0.0,168704
0.17253971099853516,660.0,0.0,168960
0.2293870449066162,661.0,0.0,169216
0.18350887298583984,662.0,0.0,169472
0.17057180404663086,663.0,0.0,169728
0.19205331802368164,664.0,0.0,169984
0.20345664024353027,665.0,0.0,170240
0.20644807815551758,666.0,0.0,170496
0.18952488899230957,667.0,0.0,170752
0.17749238014221191,668.0,0.0,171008
0.1715412139892578,669.0,0.0,171264
0.1685502529144287,670.0,0.0,171520
0.16356301307678223,671.0,0.0,171776
0.2044541835784912,672.0,0.0,172032
0.18051767349243164,673.0,0.0,172288
0.17642784118652344,674.0,0.0,172544
0.1655268669128418,675.0,0.0,172800
0.17054224014282227,676.0,0.0,173056
0.1655864715576172,677.0,0.0,173312
0.20342683792114258,678.0,0.0,173568
0.18949389457702637,679.0,0.0,173824
0.17353463172912598,680.0,0.0,174080
0.16954588890075684,681.0,0.0,174336
0.17652654647827148,682.0,0.0,174592
0.19647455215454102,683.0,0.0,174848
0.17456412315368652,684.0,0.0,175104
0.18447446823120117,685.0,0.0,175360
0.18154382705688477,686.0,0.0,175616
0.17849254608154297,687.0,0.0,175872
0.17356467247009277,688.0,0.0,176128
0.2044532299041748,689.0,0.0,176384
0.1695537567138672,690.0,0.0,176640
0.17079925537109375,691.0,0.0,176896
0.17552971839904785,692.0,0.0,177152
0.165557861328125,693.0,0.0,177408
0.19906997680664062,694.0,0.0,177664
0.19747066497802734,695.0,0.0,177920
0.17553043365478516,696.0,0.0,178176
0.1685500144958496,697.0,0.0,178432
0.16359329223632812,698.0,0.0,178688
0.1735074520111084,699.0,0.0,178944
